Time,u,v,w,p,q,r,X,Y,Z,phi,theta,psi,a_x,a_y,a_z,p_dot,q_dot,r_dot
1270.9,0.01178,2.48E-11,1.64E-08,5.64E-16,-5.45E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.83E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.28E-14,6.42E-11,-3.60E-16,1.00E-10,0
1271,0.011777,2.48E-11,1.64E-08,5.28E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.83E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.28E-14,6.41E-11,-4.00E-16,0,0
1271.1,0.011775,2.48E-11,1.64E-08,4.88E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.82E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.28E-14,6.41E-11,-4.30E-16,0,0
1271.2,0.011773,2.48E-11,1.64E-08,4.45E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.82E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.28E-14,6.40E-11,-4.50E-16,0,0
1271.3,0.01177,2.48E-11,1.64E-08,4.00E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.81E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.27E-14,6.40E-11,-4.80E-16,0,0
1271.4,0.011768,2.48E-11,1.64E-08,3.52E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.81E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.27E-14,6.40E-11,-5.00E-16,0,0
1271.5,0.011765,2.48E-11,1.64E-08,3.02E-16,-5.44E-09,-6.18E-12,146.09,1.51E-06,-0.044498,-3.81E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.27E-14,6.40E-11,-5.10E-16,0,0
1271.6,0.011763,2.48E-11,1.64E-08,2.51E-16,-5.44E-09,-6.18E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.27E-14,6.40E-11,-5.30E-16,1.00E-10,1.00E-13
1271.7,0.011761,2.48E-11,1.64E-08,1.98E-16,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.26E-14,6.39E-11,-5.40E-16,0,0
1271.8,0.011758,2.48E-11,1.64E-08,1.44E-16,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.25E-14,6.38E-11,-5.38E-16,0,0
1271.9,0.011756,2.48E-11,1.64E-08,9.02E-17,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.25E-14,6.38E-11,-5.40E-16,0,0
1272,0.011753,2.48E-11,1.64E-08,3.62E-17,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.25E-14,6.38E-11,-5.37E-16,0,0
1272.1,0.011751,2.48E-11,1.64E-08,-1.75E-17,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-2.00E-05,-7.25E-14,6.38E-11,-5.27E-16,0,0
1272.2,0.011749,2.48E-11,1.64E-08,-7.02E-17,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.46E-06,-1.25E-08,-3.00E-05,-7.25E-14,6.38E-11,-5.18E-16,0,0
1272.3,0.011746,2.48E-11,1.64E-08,-1.22E-16,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.25E-14,6.38E-11,-5.00E-16,0,0
1272.4,0.011744,2.48E-11,1.64E-08,-1.72E-16,-5.43E-09,-6.17E-12,146.1,1.51E-06,-0.044498,-3.80E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.25E-14,6.38E-11,-4.70E-16,1.00E-10,0
1272.5,0.011741,2.48E-11,1.64E-08,-2.19E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.80E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.24E-14,6.36E-11,-4.50E-16,0,0
1272.6,0.011739,2.48E-11,1.64E-08,-2.64E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.80E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.24E-14,6.36E-11,-4.30E-16,0,0
1272.7,0.011737,2.48E-11,1.64E-08,-3.07E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.81E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.24E-14,6.36E-11,-3.90E-16,0,0
1272.8,0.011734,2.48E-11,1.64E-08,-3.46E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.81E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.24E-14,6.36E-11,-3.50E-16,0,0
1272.9,0.011732,2.48E-11,1.64E-08,-3.81E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.81E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.24E-14,6.36E-11,-3.20E-16,0,0
1273,0.011729,2.48E-11,1.64E-08,-4.13E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.82E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.24E-14,6.36E-11,-2.80E-16,0,0
1273.1,0.011727,2.48E-11,1.64E-08,-4.41E-16,-5.42E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.82E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.24E-14,6.36E-11,-2.30E-16,1.00E-10,0
1273.2,0.011725,2.48E-11,1.64E-08,-4.64E-16,-5.41E-09,-6.17E-12,146.11,1.51E-06,-0.044498,-3.83E-14,2.45E-06,-1.25E-08,-3.00E-05,-1.07E-12,6.34E-11,-1.90E-16,0,0
1273.3,0.011722,2.47E-11,1.64E-08,-4.83E-16,-5.41E-09,-6.17E-12,146.12,1.51E-06,-0.044498,-3.83E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.23E-14,6.34E-11,-1.30E-16,0,0
1273.4,0.01172,2.47E-11,1.64E-08,-4.96E-16,-5.41E-09,-6.17E-12,146.12,1.51E-06,-0.044498,-3.83E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.23E-14,6.34E-11,-9.00E-17,0,0
1273.5,0.011717,2.47E-11,1.64E-08,-5.05E-16,-5.41E-09,-6.17E-12,146.12,1.51E-06,-0.044498,-3.84E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.23E-14,6.34E-11,-4.00E-17,0,0
1273.6,0.011715,2.47E-11,1.64E-08,-5.09E-16,-5.41E-09,-6.17E-12,146.12,1.51E-06,-0.044498,-3.85E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.23E-14,6.34E-11,1.00E-17,0,1.00E-13
1273.7,0.011713,2.47E-11,1.64E-08,-5.08E-16,-5.41E-09,-6.16E-12,146.12,1.51E-06,-0.044498,-3.85E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.22E-14,6.34E-11,6.00E-17,0,0
1273.8,0.01171,2.47E-11,1.64E-08,-5.02E-16,-5.41E-09,-6.16E-12,146.12,1.51E-06,-0.044498,-3.86E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.21E-14,6.34E-11,1.20E-16,1.00E-10,0
1273.9,0.011708,2.47E-11,1.64E-08,-4.90E-16,-5.40E-09,-6.16E-12,146.12,1.51E-06,-0.044498,-3.86E-14,2.45E-06,-1.25E-08,-3.00E-05,-7.21E-14,6.32E-11,1.60E-16,0,0
1274,0.011705,2.47E-11,1.64E-08,-4.74E-16,-5.40E-09,-6.16E-12,146.12,1.51E-06,-0.044498,-3.87E-14,2.45E-06,-1.25E-08,-2.00E-05,-7.21E-14,6.32E-11,2.10E-16,0,0
1274.1,0.011703,2.47E-11,1.64E-08,-4.53E-16,-5.40E-09,-6.16E-12,146.12,1.51E-06,-0.044498,-3.87E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.21E-14,6.32E-11,2.60E-16,0,0
1274.2,0.011701,2.47E-11,1.64E-08,-4.27E-16,-5.40E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.88E-14,2.44E-06,-1.25E-08,-3.00E-05,-7.21E-14,6.32E-11,3.10E-16,0,0
1274.3,0.011698,2.47E-11,1.64E-08,-3.96E-16,-5.40E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.88E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.21E-14,6.32E-11,3.50E-16,0,0
1274.4,0.011696,2.47E-11,1.64E-08,-3.61E-16,-5.40E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.88E-14,2.44E-06,-1.25E-08,-3.00E-05,-7.20E-14,-9.37E-10,3.90E-16,0,0
1274.5,0.011693,2.47E-11,1.63E-08,-3.22E-16,-5.40E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.20E-14,6.31E-11,4.40E-16,0,0
1274.6,0.011691,2.47E-11,1.63E-08,-2.78E-16,-5.40E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.20E-14,6.31E-11,4.60E-16,1.00E-10,0
1274.7,0.011689,2.47E-11,1.63E-08,-2.32E-16,-5.39E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.25E-08,-3.00E-05,-7.20E-14,6.30E-11,5.00E-16,0,0
1274.8,0.011686,2.47E-11,1.63E-08,-1.82E-16,-5.39E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.20E-14,6.30E-11,5.30E-16,0,0
1274.9,0.011684,2.47E-11,1.63E-08,-1.29E-16,-5.39E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-3.00E-05,-7.20E-14,6.30E-11,5.53E-16,0,0
1275,0.011681,2.47E-11,1.63E-08,-7.37E-17,-5.39E-09,-6.16E-12,146.13,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.20E-14,6.30E-11,5.73E-16,0,0
1275.1,0.011679,2.47E-11,1.63E-08,-1.64E-17,-5.39E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.19E-14,6.30E-11,5.88E-16,0,0
1275.2,0.011677,2.47E-11,1.63E-08,4.24E-17,-5.39E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-3.00E-05,-7.19E-14,6.29E-11,5.96E-16,0,0
1275.3,0.011674,2.47E-11,1.63E-08,1.02E-16,-5.39E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.25E-08,-2.00E-05,-7.19E-14,6.29E-11,6.10E-16,1.00E-10,0
1275.4,0.011672,2.47E-11,1.63E-08,1.63E-16,-5.38E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.26E-08,-2.00E-05,-7.19E-14,6.28E-11,6.10E-16,0,0
1275.5,0.01167,2.47E-11,1.63E-08,2.24E-16,-5.38E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.26E-08,-3.00E-05,-7.19E-14,6.28E-11,6.00E-16,0,0
1275.6,0.011667,2.47E-11,1.63E-08,2.84E-16,-5.38E-09,-6.16E-12,146.14,1.51E-06,-0.044498,-3.90E-14,2.44E-06,-1.26E-08,-2.00E-05,-7.19E-14,6.28E-11,6.00E-16,0,1.00E-13
1275.7,0.011665,2.47E-11,1.63E-08,3.44E-16,-5.38E-09,-6.15E-12,146.14,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.26E-08,-3.00E-05,-7.17E-14,6.28E-11,5.80E-16,0,0
1275.8,0.011662,2.47E-11,1.63E-08,4.02E-16,-5.38E-09,-6.15E-12,146.14,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.26E-08,-2.00E-05,-7.17E-14,6.27E-11,5.70E-16,0,0
1275.9,0.01166,2.47E-11,1.63E-08,4.59E-16,-5.38E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.89E-14,2.44E-06,-1.26E-08,-2.00E-05,-7.17E-14,6.27E-11,5.40E-16,0,0
1276,0.011658,2.47E-11,1.63E-08,5.13E-16,-5.38E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.88E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.17E-14,6.27E-11,5.20E-16,0,0
1276.1,0.011655,2.47E-11,1.63E-08,5.65E-16,-5.38E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.88E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.17E-14,6.27E-11,4.90E-16,1.00E-10,0
1276.2,0.011653,2.47E-11,1.63E-08,6.14E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.87E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.17E-14,6.26E-11,4.50E-16,0,0
1276.3,0.01165,2.47E-11,1.63E-08,6.59E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.87E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.16E-14,6.26E-11,4.20E-16,0,0
1276.4,0.011648,2.47E-11,1.63E-08,7.01E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.86E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.16E-14,6.26E-11,3.70E-16,0,0
1276.5,0.011646,2.47E-11,1.63E-08,7.38E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.85E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.16E-14,6.25E-11,3.30E-16,0,0
1276.6,0.011643,2.47E-11,1.63E-08,7.71E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.85E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.16E-14,6.25E-11,2.80E-16,0,0
1276.7,0.011641,2.47E-11,1.63E-08,7.99E-16,-5.37E-09,-6.15E-12,146.15,1.51E-06,-0.044498,-3.84E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.16E-14,6.25E-11,2.30E-16,0,0
1276.8,0.011639,2.47E-11,1.63E-08,8.22E-16,-5.37E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.83E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.16E-14,6.25E-11,1.70E-16,1.00E-10,0
1276.9,0.011636,2.47E-11,1.63E-08,8.39E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.82E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.16E-14,6.24E-11,1.20E-16,0,0
1277,0.011634,2.47E-11,1.63E-08,8.51E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.81E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.15E-14,6.24E-11,7.00E-17,0,0
1277.1,0.011631,2.47E-11,1.63E-08,8.58E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.80E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.15E-14,6.23E-11,0,0,0
1277.2,0.011629,2.47E-11,1.63E-08,8.58E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.80E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.15E-14,6.23E-11,-5.00E-17,0,0
1277.3,0.011627,2.47E-11,1.63E-08,8.53E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.79E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.15E-14,6.23E-11,-1.00E-16,0,0
1277.4,0.011624,2.47E-11,1.63E-08,8.43E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.78E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.15E-14,6.23E-11,-1.70E-16,0,0
1277.5,0.011622,2.47E-11,1.63E-08,8.26E-16,-5.36E-09,-6.15E-12,146.16,1.51E-06,-0.044498,-3.77E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.15E-14,6.23E-11,-2.20E-16,1.00E-10,0
1277.6,0.01162,2.47E-11,1.63E-08,8.04E-16,-5.35E-09,-6.15E-12,146.17,1.51E-06,-0.044498,-3.76E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.15E-14,6.22E-11,-2.70E-16,0,1.00E-13
1277.7,0.011617,2.47E-11,1.63E-08,7.77E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.76E-14,2.43E-06,-1.26E-08,-2.00E-05,-7.13E-14,6.22E-11,-3.30E-16,0,0
1277.8,0.011615,2.47E-11,1.63E-08,7.44E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.75E-14,2.43E-06,-1.26E-08,-3.00E-05,-7.13E-14,6.21E-11,-3.80E-16,0,0
1277.9,0.011612,2.47E-11,1.63E-08,7.06E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.74E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.13E-14,6.21E-11,-4.20E-16,0,0
1278,0.01161,2.47E-11,1.63E-08,6.64E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.73E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.13E-14,6.21E-11,-4.80E-16,0,0
1278.1,0.011608,2.47E-11,1.63E-08,6.16E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.73E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.13E-14,6.21E-11,-5.10E-16,0,0
1278.2,0.011605,2.47E-11,1.63E-08,5.65E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.72E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.13E-14,6.21E-11,-5.50E-16,0,0
1278.3,0.011603,2.47E-11,1.63E-08,5.10E-16,-5.35E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.72E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.12E-14,6.21E-11,-5.80E-16,1.00E-10,0
1278.4,0.011601,2.47E-11,1.63E-08,4.52E-16,-5.34E-09,-6.14E-12,146.17,1.51E-06,-0.044498,-3.71E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.12E-14,6.19E-11,-6.10E-16,0,0
1278.5,0.011598,2.47E-11,1.63E-08,3.91E-16,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.71E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.12E-14,6.19E-11,-6.40E-16,0,0
1278.6,0.011596,2.47E-11,1.63E-08,3.27E-16,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.12E-14,6.19E-11,-6.60E-16,0,0
1278.7,0.011593,2.47E-11,1.63E-08,2.61E-16,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.12E-14,-9.38E-10,-6.70E-16,0,0
1278.8,0.011591,2.47E-11,1.62E-08,1.94E-16,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-2.00E-05,-1.07E-12,6.19E-11,-6.80E-16,0,0
1278.9,0.011589,2.46E-11,1.62E-08,1.26E-16,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.12E-14,6.19E-11,-6.84E-16,0,0
1279,0.011586,2.46E-11,1.62E-08,5.76E-17,-5.34E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.69E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.11E-14,6.19E-11,-6.83E-16,1.00E-10,0
1279.1,0.011584,2.46E-11,1.62E-08,-1.07E-17,-5.33E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.69E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.11E-14,6.17E-11,-6.77E-16,0,0
1279.2,0.011582,2.46E-11,1.62E-08,-7.84E-17,-5.33E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.69E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.11E-14,6.17E-11,-6.66E-16,0,0
1279.3,0.011579,2.46E-11,1.62E-08,-1.45E-16,-5.33E-09,-6.14E-12,146.18,1.51E-06,-0.044498,-3.69E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.11E-14,6.17E-11,-6.50E-16,0,0
1279.4,0.011577,2.46E-11,1.62E-08,-2.10E-16,-5.33E-09,-6.14E-12,146.19,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.11E-14,6.17E-11,-6.20E-16,0,0
1279.5,0.011575,2.46E-11,1.62E-08,-2.72E-16,-5.33E-09,-6.14E-12,146.19,1.51E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-3.00E-05,-7.11E-14,6.17E-11,-6.00E-16,0,0
1279.6,0.011572,2.46E-11,1.62E-08,-3.32E-16,-5.33E-09,-6.14E-12,146.19,1.50E-06,-0.044498,-3.70E-14,2.42E-06,-1.26E-08,-2.00E-05,-7.11E-14,6.17E-11,-5.60E-16,0,0
1279.7,0.01157,2.46E-11,1.62E-08,-3.88E-16,-5.33E-09,-6.14E-12,146.19,1.50E-06,-0.044498,-3.70E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.10E-14,6.17E-11,-5.30E-16,0,1.00E-13
1279.8,0.011567,2.46E-11,1.62E-08,-4.41E-16,-5.33E-09,-6.13E-12,146.19,1.50E-06,-0.044498,-3.71E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.09E-14,6.17E-11,-4.80E-16,1.00E-10,0
1279.9,0.011565,2.46E-11,1.62E-08,-4.89E-16,-5.32E-09,-6.13E-12,146.19,1.50E-06,-0.044498,-3.71E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.09E-14,6.15E-11,-4.40E-16,0,0
1280,0.011563,2.46E-11,1.62E-08,-5.33E-16,-5.32E-09,-6.13E-12,146.19,1.50E-06,-0.044498,-3.72E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.09E-14,6.15E-11,-3.90E-16,0,0
1280.1,0.01156,2.46E-11,1.62E-08,-5.72E-16,-5.32E-09,-6.13E-12,146.19,1.50E-06,-0.044498,-3.72E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.09E-14,6.15E-11,-3.30E-16,0,0
1280.2,0.011558,2.46E-11,1.62E-08,-6.05E-16,-5.32E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.73E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.09E-14,6.15E-11,-2.80E-16,0,0
1280.3,0.011556,2.46E-11,1.62E-08,-6.33E-16,-5.32E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.74E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.08E-14,6.15E-11,-2.20E-16,0,0
1280.4,0.011553,2.46E-11,1.62E-08,-6.55E-16,-5.32E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.74E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.08E-14,6.15E-11,-1.60E-16,0,0
1280.5,0.011551,2.46E-11,1.62E-08,-6.71E-16,-5.32E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.75E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.08E-14,6.15E-11,-1.00E-16,1.00E-10,0
1280.6,0.011549,2.46E-11,1.62E-08,-6.81E-16,-5.31E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.76E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.08E-14,6.13E-11,-4.00E-17,0,0
1280.7,0.011546,2.46E-11,1.62E-08,-6.85E-16,-5.31E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.76E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.08E-14,6.13E-11,4.00E-17,0,0
1280.8,0.011544,2.46E-11,1.62E-08,-6.81E-16,-5.31E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.77E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.08E-14,6.13E-11,9.00E-17,0,0
1280.9,0.011541,2.46E-11,1.62E-08,-6.72E-16,-5.31E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.78E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.07E-14,6.13E-11,1.60E-16,0,0
1281,0.011539,2.46E-11,1.62E-08,-6.56E-16,-5.31E-09,-6.13E-12,146.2,1.50E-06,-0.044498,-3.78E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.07E-14,6.13E-11,2.20E-16,0,0
1281.1,0.011537,2.46E-11,1.62E-08,-6.34E-16,-5.31E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.79E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.07E-14,6.13E-11,2.90E-16,0,0
1281.2,0.011534,2.46E-11,1.62E-08,-6.05E-16,-5.31E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.80E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.07E-14,6.12E-11,3.40E-16,0,0
1281.3,0.011532,2.46E-11,1.62E-08,-5.71E-16,-5.31E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.80E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.07E-14,6.12E-11,4.10E-16,1.00E-10,0
1281.4,0.01153,2.46E-11,1.62E-08,-5.30E-16,-5.30E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.81E-14,2.41E-06,-1.26E-08,-3.00E-05,-7.07E-14,6.11E-11,4.50E-16,0,0
1281.5,0.011527,2.46E-11,1.62E-08,-4.85E-16,-5.30E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.81E-14,2.41E-06,-1.26E-08,-2.00E-05,-7.07E-14,6.11E-11,5.10E-16,0,0
1281.6,0.011525,2.46E-11,1.62E-08,-4.34E-16,-5.30E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.82E-14,2.40E-06,-1.26E-08,-2.00E-05,-7.06E-14,6.11E-11,5.60E-16,0,0
1281.7,0.011523,2.46E-11,1.62E-08,-3.78E-16,-5.30E-09,-6.13E-12,146.21,1.50E-06,-0.044498,-3.82E-14,2.40E-06,-1.26E-08,-3.00E-05,-7.06E-14,6.11E-11,6.10E-16,0,1.00E-13
1281.8,0.01152,2.46E-11,1.62E-08,-3.17E-16,-5.30E-09,-6.12E-12,146.21,1.50E-06,-0.044498,-3.83E-14,2.40E-06,-1.26E-08,-2.00E-05,-7.05E-14,6.11E-11,6.40E-16,0,0
1281.9,0.011518,2.46E-11,1.62E-08,-2.53E-16,-5.30E-09,-6.12E-12,146.21,1.50E-06,-0.044498,-3.83E-14,2.40E-06,-1.26E-08,-2.00E-05,-7.05E-14,6.10E-11,6.70E-16,0,0
1282,0.011516,2.46E-11,1.62E-08,-1.86E-16,-5.30E-09,-6.12E-12,146.22,1.50E-06,-0.044498,-3.83E-14,2.40E-06,-1.26E-08,-3.00E-05,-7.05E-14,6.10E-11,7.10E-16,1.00E-10,0
1282.1,0.011513,2.46E-11,1.62E-08,-1.15E-16,-5.29E-09,-6.12E-12,146.22,1.50E-06,-0.044498,-3.84E-14,2.40E-06,-1.26E-08,-2.00E-05,-7.05E-14,6.09E-11,7.31E-16,0,0
