t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
11.5,0.9713,0.06972,-0.0007126,0.02283,-0.03128,-1.615,11.39,-0.3036,-0.03326,0.3092,-0.05458,-10.34,0,0,0,10,0,111,-0.00435,0.005262,-0.0001148,-0.002233,-0.005492,-0.05109
11.6,0.9709,0.07024,-0.0007241,0.0226,-0.03182,-1.62,11.49,-0.3142,-0.03442,0.3116,-0.05683,-10.5,0,0,0,10,0,111,-0.004359,0.005204,-0.0001147,-0.002273,-0.005451,-0.05009
11.7,0.9705,0.07076,-0.0007356,0.02237,-0.03236,-1.625,11.59,-0.325,-0.03561,0.314,-0.05914,-10.66,0,0,0,10,0,111,-0.004367,0.005146,-0.0001146,-0.002315,-0.005408,-0.04912
11.8,0.97,0.07126,-0.000747,0.02213,-0.0329,-1.63,11.68,-0.336,-0.03681,0.3164,-0.06148,-10.82,0,0,0,10,0,111,-0.004375,0.005088,-0.0001145,-0.002356,-0.005363,-0.04817
11.9,0.9696,0.07177,-0.0007584,0.02189,-0.03343,-1.634,11.78,-0.3472,-0.03805,0.3188,-0.06387,-10.99,0,0,0,10,0,111,-0.004383,0.005031,-0.0001144,-0.002397,-0.005315,-0.04724
12,0.9692,0.07227,-0.0007699,0.02165,-0.03396,-1.639,11.88,-0.3586,-0.03931,0.3212,-0.06631,-11.15,0,0,0,10,0,111,-0.00439,0.004974,-0.0001143,-0.002438,-0.005266,-0.04633
12.1,0.9687,0.07276,-0.0007813,0.0214,-0.03448,-1.643,11.97,-0.3703,-0.0406,0.3235,-0.06878,-11.31,0,0,0,10,0,111,-0.004397,0.004918,-0.0001142,-0.002479,-0.005215,-0.04544
12.2,0.9683,0.07324,-0.0007927,0.02115,-0.035,-1.648,12.07,-0.3822,-0.04191,0.3259,-0.0713,-11.48,0,0,0,10,0,111,-0.004404,0.004862,-0.000114,-0.002518,-0.005162,-0.04457
12.3,0.9678,0.07372,-0.0008041,0.02089,-0.03551,-1.652,12.17,-0.3942,-0.04324,0.3282,-0.07386,-11.64,0,0,0,10,0,111,-0.00441,0.004806,-0.0001139,-0.002558,-0.005107,-0.04372
12.4,0.9674,0.0742,-0.0008155,0.02063,-0.03601,-1.657,12.26,-0.4066,-0.04461,0.3305,-0.07647,-11.81,0,0,0,10,0,111,-0.004416,0.004751,-0.0001137,-0.002596,-0.005051,-0.04288
12.5,0.967,0.07467,-0.0008268,0.02037,-0.03651,-1.661,12.36,-0.4191,-0.046,0.3328,-0.07911,-11.97,0,0,0,10,0,111,-0.004422,0.004696,-0.0001136,-0.002633,-0.004993,-0.04207
12.6,0.9665,0.07513,-0.0008382,0.0201,-0.037,-1.665,12.45,-0.4318,-0.04741,0.3351,-0.0818,-12.14,0,0,0,10,0,111,-0.004427,0.004641,-0.0001134,-0.002669,-0.004934,-0.04126
12.7,0.9661,0.07559,-0.0008495,0.01983,-0.03749,-1.669,12.55,-0.4448,-0.04886,0.3373,-0.08453,-12.31,0,0,0,10,0,111,-0.004432,0.004587,-0.0001132,-0.002703,-0.004873,-0.04048
12.8,0.9656,0.07604,-0.0008608,0.01956,-0.03797,-1.673,12.65,-0.458,-0.05033,0.3395,-0.08729,-12.47,0,0,0,10,0,111,-0.004436,0.004533,-0.000113,-0.002737,-0.004811,-0.03971
12.9,0.9652,0.07649,-0.0008721,0.01928,-0.03845,-1.677,12.74,-0.4715,-0.05182,0.3417,-0.0901,-12.64,0,0,0,10,0,111,-0.004441,0.004479,-0.0001128,-0.002769,-0.004747,-0.03896
13,0.9647,0.07694,-0.0008833,0.019,-0.03892,-1.681,12.84,-0.4851,-0.05334,0.3439,-0.09294,-12.81,0,0,0,10,0,111,-0.004445,0.004426,-0.0001126,-0.002799,-0.004682,-0.03822
13.1,0.9643,0.07737,-0.0008946,0.01872,-0.03938,-1.684,12.93,-0.499,-0.05489,0.3461,-0.09583,-12.98,0,0,0,10,0,111,-0.004448,0.004374,-0.0001124,-0.002828,-0.004616,-0.0375
13.2,0.9638,0.0778,-0.0009058,0.01843,-0.03983,-1.688,13.03,-0.5131,-0.05647,0.3483,-0.09875,-13.15,0,0,0,10,0,111,-0.004452,0.004321,-0.0001122,-0.002855,-0.004549,-0.03679
13.3,0.9634,0.07823,-0.000917,0.01814,-0.04028,-1.692,13.12,-0.5275,-0.05808,0.3504,-0.1017,-13.31,0,0,0,10,0,111,-0.004455,0.00427,-0.000112,-0.002881,-0.004481,-0.03609
13.4,0.963,0.07865,-0.0009282,0.01785,-0.04072,-1.695,13.22,-0.542,-0.05971,0.3525,-0.1047,-13.48,0,0,0,10,0,111,-0.004457,0.004218,-0.0001118,-0.002905,-0.004412,-0.03541
13.5,0.9625,0.07907,-0.0009393,0.01756,-0.04116,-1.699,13.32,-0.5568,-0.06137,0.3546,-0.1077,-13.65,0,0,0,10,0,111,-0.00446,0.004167,-0.0001116,-0.002928,-0.004342,-0.03474
13.6,0.9621,0.07948,-0.0009505,0.01727,-0.04158,-1.702,13.41,-0.5719,-0.06305,0.3567,-0.1108,-13.82,0,0,0,10,0,111,-0.004462,0.004117,-0.0001113,-0.002949,-0.004271,-0.03409
13.7,0.9616,0.07989,-0.0009616,0.01697,-0.042,-1.705,13.51,-0.5872,-0.06476,0.3587,-0.1139,-13.99,0,0,0,10,0,111,-0.004464,0.004067,-0.0001111,-0.002968,-0.0042,-0.03345
13.8,0.9612,0.08029,-0.0009727,0.01667,-0.04242,-1.709,13.6,-0.6027,-0.06651,0.3608,-0.117,-14.16,0,0,0,10,0,111,-0.004466,0.004017,-0.0001109,-0.002986,-0.004128,-0.03282
13.9,0.9607,0.08069,-0.0009837,0.01637,-0.04282,-1.712,13.7,-0.6184,-0.06827,0.3628,-0.1202,-14.34,0,0,0,10,0,111,-0.004467,0.003967,-0.0001106,-0.003003,-0.004055,-0.0322
14,0.9603,0.08108,-0.0009948,0.01607,-0.04322,-1.715,13.79,-0.6344,-0.07007,0.3648,-0.1234,-14.51,0,0,0,10,0,111,-0.004468,0.003919,-0.0001104,-0.003018,-0.003981,-0.0316
14.1,0.9598,0.08147,-0.001006,0.01577,-0.04361,-1.718,13.89,-0.6506,-0.0719,0.3668,-0.1266,-14.68,0,0,0,10,0,111,-0.004469,0.00387,-0.0001101,-0.003031,-0.003907,-0.031
14.2,0.9594,0.08185,-0.001017,0.01546,-0.04399,-1.721,13.98,-0.667,-0.07375,0.3687,-0.1299,-14.85,0,0,0,10,0,111,-0.00447,0.003822,-0.0001099,-0.003043,-0.003833,-0.03042
14.3,0.9589,0.08223,-0.001028,0.01516,-0.04437,-1.724,14.08,-0.6837,-0.07563,0.3707,-0.1332,-15.02,0,0,0,10,0,111,-0.00447,0.003775,-0.0001096,-0.003054,-0.003758,-0.02985
14.4,0.9585,0.0826,-0.001039,0.01485,-0.04474,-1.727,14.17,-0.7006,-0.07754,0.3726,-0.1365,-15.19,0,0,0,10,0,111,-0.00447,0.003727,-0.0001094,-0.003063,-0.003683,-0.02929
14.5,0.958,0.08297,-0.00105,0.01454,-0.0451,-1.73,14.27,-0.7177,-0.07948,0.3745,-0.1398,-15.37,0,0,0,10,0,111,-0.00447,0.003681,-0.0001091,-0.003072,-0.003607,-0.02874
14.6,0.9576,0.08333,-0.00106,0.01424,-0.04545,-1.733,14.36,-0.7351,-0.08144,0.3763,-0.1432,-15.54,0,0,0,10,0,111,-0.00447,0.003634,-0.0001089,-0.003078,-0.003531,-0.0282
14.7,0.9571,0.08369,-0.001071,0.01393,-0.0458,-1.736,14.46,-0.7527,-0.08344,0.3782,-0.1466,-15.71,0,0,0,10,0,111,-0.004469,0.003588,-0.0001086,-0.003084,-0.003455,-0.02767
14.8,0.9567,0.08404,-0.001082,0.01362,-0.04613,-1.738,14.55,-0.7706,-0.08546,0.38,-0.1501,-15.89,0,0,0,10,0,111,-0.004468,0.003543,-0.0001084,-0.003089,-0.003379,-0.02715
14.9,0.9563,0.08439,-0.001093,0.01331,-0.04646,-1.741,14.64,-0.7887,-0.08751,0.3819,-0.1535,-16.06,0,0,0,10,0,111,-0.004467,0.003498,-0.0001081,-0.003092,-0.003302,-0.02664
15,0.9558,0.08474,-0.001104,0.013,-0.04679,-1.744,14.74,-0.8071,-0.08959,0.3837,-0.157,-16.23,0,0,0,10,0,111,-0.004466,0.003453,-0.0001079,-0.003095,-0.003226,-0.02614
15.1,0.9554,0.08508,-0.001115,0.01269,-0.0471,-1.746,14.83,-0.8256,-0.0917,0.3854,-0.1605,-16.41,0,0,0,10,0,111,-0.004464,0.003409,-0.0001076,-0.003096,-0.00315,-0.02565
15.2,0.9549,0.08542,-0.001125,0.01238,-0.04741,-1.749,14.93,-0.8445,-0.09383,0.3872,-0.1641,-16.58,0,0,0,10,0,111,-0.004463,0.003365,-0.0001074,-0.003097,-0.003073,-0.02516
15.3,0.9545,0.08575,-0.001136,0.01207,-0.04771,-1.751,15.02,-0.8635,-0.096,0.3889,-0.1676,-16.76,0,0,0,10,0,111,-0.004461,0.003322,-0.0001071,-0.003096,-0.002997,-0.02469
15.4,0.954,0.08608,-0.001147,0.01176,-0.048,-1.754,15.11,-0.8829,-0.09819,0.3906,-0.1712,-16.93,0,0,0,10,0,111,-0.004459,0.003279,-0.0001069,-0.003095,-0.002921,-0.02422
15.5,0.9536,0.0864,-0.001157,0.01145,-0.04829,-1.756,15.21,-0.9024,-0.1004,0.3923,-0.1748,-17.11,0,0,0,10,0,111,-0.004456,0.003237,-0.0001066,-0.003093,-0.002844,-0.02376
15.6,0.9531,0.08672,-0.001168,0.01114,-0.04856,-1.758,15.3,-0.9222,-0.1027,0.394,-0.1784,-17.29,0,0,0,10,0,111,-0.004454,0.003195,-0.0001064,-0.00309,-0.002768,-0.02331
15.7,0.9527,0.08703,-0.001179,0.01083,-0.04883,-1.761,15.4,-0.9422,-0.1049,0.3957,-0.1821,-17.46,0,0,0,10,0,111,-0.004451,0.003153,-0.0001061,-0.003087,-0.002693,-0.02287
15.8,0.9522,0.08735,-0.001189,0.01053,-0.04909,-1.763,15.49,-0.9625,-0.1073,0.3973,-0.1857,-17.64,0,0,0,10,0,111,-0.004448,0.003112,-0.0001059,-0.003083,-0.002617,-0.02244
15.9,0.9518,0.08765,-0.0012,0.01022,-0.04935,-1.765,15.58,-0.9831,-0.1096,0.399,-0.1894,-17.81,0,0,0,10,0,111,-0.004445,0.003071,-0.0001057,-0.003078,-0.002542,-0.02201
16,0.9514,0.08796,-0.00121,0.00991,-0.04959,-1.767,15.68,-1.004,-0.112,0.4006,-0.1931,-17.99,0,0,0,10,0,111,-0.004442,0.003031,-0.0001054,-0.003073,-0.002467,-0.02159
16.1,0.9509,0.08825,-0.001221,0.009604,-0.04983,-1.769,15.77,-1.025,-0.1144,0.4021,-0.1969,-18.17,0,0,0,10,0,111,-0.004439,0.002991,-0.0001052,-0.003067,-0.002392,-0.02118
16.2,0.9505,0.08855,-0.001231,0.009298,-0.05006,-1.771,15.86,-1.046,-0.1168,0.4037,-0.2006,-18.34,0,0,0,10,0,111,-0.004435,0.002951,-0.0001049,-0.00306,-0.002318,-0.02078
16.3,0.95,0.08884,-0.001242,0.008992,-0.05029,-1.773,15.95,-1.068,-0.1192,0.4053,-0.2044,-18.52,0,0,0,10,0,111,-0.004431,0.002912,-0.0001047,-0.003054,-0.002244,-0.02038
16.4,0.9496,0.08913,-0.001252,0.008688,-0.05051,-1.775,16.05,-1.089,-0.1217,0.4068,-0.2081,-18.7,0,0,0,10,0,111,-0.004427,0.002873,-0.0001045,-0.003046,-0.002171,-0.01999
16.5,0.9491,0.08941,-0.001263,0.008384,-0.05072,-1.777,16.14,-1.111,-0.1242,0.4083,-0.2119,-18.88,0,0,0,10,0,111,-0.004423,0.002835,-0.0001042,-0.003039,-0.002098,-0.0196
16.6,0.9487,0.08969,-0.001273,0.008081,-0.05092,-1.779,16.23,-1.134,-0.1268,0.4098,-0.2157,-19.05,0,0,0,10,0,111,-0.004419,0.002797,-0.000104,-0.003031,-0.002025,-0.01922
16.7,0.9483,0.08997,-0.001283,0.007779,-0.05111,-1.781,16.33,-1.156,-0.1294,0.4113,-0.2195,-19.23,0,0,0,10,0,111,-0.004414,0.00276,-0.0001038,-0.003022,-0.001953,-0.01885
16.8,0.9478,0.09024,-0.001294,0.007477,-0.0513,-1.783,16.42,-1.179,-0.132,0.4127,-0.2234,-19.41,0,0,0,10,0,111,-0.00441,0.002722,-0.0001035,-0.003013,-0.001881,-0.01849
16.9,0.9474,0.09051,-0.001304,0.007177,-0.05148,-1.785,16.51,-1.202,-0.1346,0.4142,-0.2272,-19.59,0,0,0,10,0,111,-0.004405,0.002686,-0.0001033,-0.003004,-0.00181,-0.01813
17,0.9469,0.09077,-0.001314,0.006877,-0.05166,-1.787,16.6,-1.225,-0.1372,0.4156,-0.2311,-19.77,0,0,0,10,0,111,-0.0044,0.002649,-0.0001031,-0.002995,-0.00174,-0.01777
17.1,0.9465,0.09103,-0.001325,0.006579,-0.05182,-1.788,16.7,-1.249,-0.1399,0.417,-0.2349,-19.95,0,0,0,10,0,111,-0.004395,0.002613,-0.0001028,-0.002985,-0.00167,-0.01743
17.2,0.9461,0.09129,-0.001335,0.006281,-0.05198,-1.79,16.79,-1.272,-0.1426,0.4184,-0.2388,-20.12,0,0,0,10,0,111,-0.00439,0.002578,-0.0001026,-0.002975,-0.001601,-0.01709
17.3,0.9456,0.09155,-0.001345,0.005985,-0.05214,-1.792,16.88,-1.296,-0.1454,0.4198,-0.2427,-20.3,0,0,0,10,0,111,-0.004384,0.002543,-0.0001024,-0.002965,-0.001532,-0.01675
17.4,0.9452,0.0918,-0.001355,0.005689,-0.05228,-1.793,16.97,-1.32,-0.1482,0.4211,-0.2466,-20.48,0,0,0,10,0,111,-0.004379,0.002508,-0.0001022,-0.002955,-0.001464,-0.01642
17.5,0.9447,0.09204,-0.001366,0.005395,-0.05242,-1.795,17.06,-1.345,-0.151,0.4225,-0.2505,-20.66,0,0,0,10,0,111,-0.004373,0.002473,-0.0001019,-0.002944,-0.001396,-0.01609
17.6,0.9443,0.09229,-0.001376,0.005102,-0.05256,-1.797,17.15,-1.37,-0.1538,0.4238,-0.2544,-20.84,0,0,0,10,0,111,-0.004368,0.002439,-0.0001017,-0.002933,-0.00133,-0.01577
17.7,0.9439,0.09253,-0.001386,0.004809,-0.05268,-1.798,17.25,-1.395,-0.1567,0.4251,-0.2584,-21.02,0,0,0,10,0,111,-0.004362,0.002406,-0.0001015,-0.002922,-0.001263,-0.01546
17.8,0.9434,0.09277,-0.001396,0.004518,-0.0528,-1.8,17.34,-1.42,-0.1596,0.4264,-0.2623,-21.2,0,0,0,10,0,111,-0.004356,0.002372,-0.0001013,-0.002911,-0.001198,-0.01515
17.9,0.943,0.093,-0.001406,0.004228,-0.05292,-1.801,17.43,-1.445,-0.1625,0.4277,-0.2662,-21.38,0,0,0,10,0,111,-0.004349,0.00234,-0.000101,-0.0029,-0.001133,-0.01485
18,0.9426,0.09323,-0.001416,0.003939,-0.05302,-1.803,17.52,-1.471,-0.1655,0.4289,-0.2702,-21.56,0,0,0,10,0,111,-0.004343,0.002307,-0.0001008,-0.002888,-0.001069,-0.01455
18.1,0.9421,0.09346,-0.001426,0.003652,-0.05312,-1.804,17.61,-1.497,-0.1684,0.4302,-0.2741,-21.74,0,0,0,10,0,111,-0.004337,0.002275,-0.0001006,-0.002876,-0.001006,-0.01425
18.2,0.9417,0.09368,-0.001436,0.003365,-0.05322,-1.805,17.7,-1.523,-0.1714,0.4314,-0.2781,-21.92,0,0,0,10,0,111,-0.00433,0.002243,-0.0001004,-0.002864,-0.0009432,-0.01396
18.3,0.9413,0.0939,-0.001446,0.00308,-0.05331,-1.807,17.79,-1.55,-0.1745,0.4326,-0.2821,-22.1,0,0,0,10,0,111,-0.004324,0.002211,-0.0001002,-0.002852,-0.0008814,-0.01367
18.4,0.9408,0.09412,-0.001456,0.002796,-0.05339,-1.808,17.88,-1.576,-0.1776,0.4338,-0.286,-22.28,0,0,0,10,0,111,-0.004317,0.00218,-1.00E-04,-0.00284,-0.0008203,-0.01339
18.5,0.9404,0.09434,-0.001466,0.002513,-0.05346,-1.809,17.97,-1.603,-0.1807,0.435,-0.29,-22.46,0,0,0,10,0,111,-0.00431,0.00215,-9.98E-05,-0.002828,-0.0007599,-0.01312
18.6,0.94,0.09455,-0.001476,0.002232,-0.05353,-1.811,18.06,-1.631,-0.1838,0.4362,-0.294,-22.64,0,0,0,10,0,111,-0.004303,0.002119,-9.95E-05,-0.002816,-0.0007003,-0.01284
18.7,0.9395,0.09476,-0.001486,0.001951,-0.0536,-1.812,18.15,-1.658,-0.1869,0.4373,-0.2979,-22.83,0,0,0,10,0,111,-0.004296,0.002089,-9.93E-05,-0.002803,-0.0006414,-0.01258
18.8,0.9391,0.09496,-0.001496,0.001672,-0.05366,-1.813,18.25,-1.686,-0.1901,0.4385,-0.3019,-23.01,0,0,0,10,0,111,-0.004289,0.002059,-9.91E-05,-0.00279,-0.0005833,-0.01231
18.9,0.9387,0.09517,-0.001506,0.001395,-0.05371,-1.814,18.34,-1.714,-0.1934,0.4396,-0.3059,-23.19,0,0,0,10,0,111,-0.004281,0.00203,-9.89E-05,-0.002777,-0.000526,-0.01205
19,0.9383,0.09537,-0.001516,0.001118,-0.05376,-1.816,18.43,-1.742,-0.1966,0.4407,-0.3099,-23.37,0,0,0,10,0,111,-0.004274,0.002001,-9.87E-05,-0.002764,-0.0004695,-0.0118
19.1,0.9378,0.09556,-0.001526,0.0008431,-0.0538,-1.817,18.52,-1.77,-0.1999,0.4418,-0.3139,-23.55,0,0,0,10,0,111,-0.004266,0.001972,-9.85E-05,-0.002751,-0.0004138,-0.01155
19.2,0.9374,0.09576,-0.001536,0.0005692,-0.05383,-1.818,18.61,-1.799,-0.2032,0.4429,-0.3178,-23.73,0,0,0,10,0,111,-0.004259,0.001944,-9.83E-05,-0.002738,-0.0003588,-0.0113
19.3,0.937,0.09595,-0.001545,0.0002968,-0.05386,-1.819,18.69,-1.828,-0.2065,0.4439,-0.3218,-23.92,0,0,0,10,0,111,-0.004251,0.001916,-9.80E-05,-0.002725,-0.0003047,-0.01105
19.4,0.9366,0.09614,-0.001555,2.56E-05,-0.05389,-1.82,18.78,-1.857,-0.2099,0.445,-0.3258,-24.1,0,0,0,10,0,111,-0.004243,0.001888,-9.78E-05,-0.002711,-0.0002513,-0.01081
19.5,0.9361,0.09632,-0.001565,-0.0002442,-0.05391,-1.821,18.87,-1.887,-0.2133,0.446,-0.3298,-24.28,0,0,0,10,0,111,-0.004236,0.001861,-9.76E-05,-0.002698,-0.0001987,-0.01058
19.6,0.9357,0.09651,-0.001575,-0.0005126,-0.05392,-1.822,18.96,-1.916,-0.2167,0.4471,-0.3337,-24.46,0,0,0,10,0,111,-0.004228,0.001833,-9.74E-05,-0.002684,-0.0001469,-0.01034
19.7,0.9353,0.09669,-0.001584,-0.0007796,-0.05393,-1.823,19.05,-1.946,-0.2202,0.4481,-0.3377,-24.64,0,0,0,10,0,111,-0.004219,0.001807,-9.72E-05,-0.00267,-9.60E-05,-0.01011
19.8,0.9349,0.09687,-0.001594,-0.001045,-0.05394,-1.824,19.14,-1.977,-0.2236,0.4491,-0.3417,-24.83,0,0,0,10,0,111,-0.004211,0.00178,-9.70E-05,-0.002657,-4.58E-05,-0.009888
19.9,0.9344,0.09704,-0.001604,-0.00131,-0.05394,-1.825,19.23,-2.007,-0.2271,0.45,-0.3456,-25.01,0,0,0,10,0,111,-0.004203,0.001754,-9.68E-05,-0.002643,3.62E-06,-0.009666
20,0.934,0.09721,-0.001613,-0.001572,-0.05393,-1.826,19.32,-2.038,-0.2307,0.451,-0.3496,-25.19,0,0,0,10,0,111,-0.004195,0.001728,-9.66E-05,-0.002628,5.22E-05,-0.009447
20.1,0.9336,0.09739,-0.001623,-0.001834,-0.05392,-1.827,19.41,-2.069,-0.2343,0.452,-0.3536,-25.37,0,0,0,10,0,111,-0.004186,0.001703,-9.63E-05,-0.002614,1.00E-04,-0.009231
20.2,0.9332,0.09755,-0.001633,-0.002094,-0.05391,-1.828,19.5,-2.1,-0.2379,0.4529,-0.3575,-25.56,0,0,0,10,0,111,-0.004178,0.001677,-9.61E-05,-0.0026,0.000147,-0.009019
20.3,0.9328,0.09772,-0.001642,-0.002352,-0.05389,-1.829,19.58,-2.131,-0.2415,0.4539,-0.3615,-25.74,0,0,0,10,0,111,-0.004169,0.001652,-9.59E-05,-0.002586,0.0001932,-0.008809
20.4,0.9324,0.09788,-0.001652,-0.002609,-0.05386,-1.83,19.67,-2.163,-0.2451,0.4548,-0.3654,-25.92,0,0,0,10,0,111,-0.004161,0.001628,-9.57E-05,-0.002571,0.0002386,-0.008603
20.5,0.9319,0.09804,-0.001661,-0.002865,-0.05384,-1.83,19.76,-2.195,-0.2488,0.4557,-0.3693,-26.11,0,0,0,10,0,111,-0.004152,0.001603,-9.55E-05,-0.002557,0.0002832,-0.008401
20.6,0.9315,0.0982,-0.001671,-0.003119,-0.0538,-1.831,19.85,-2.227,-0.2525,0.4566,-0.3733,-26.29,0,0,0,10,0,111,-0.004143,0.001579,-9.53E-05,-0.002542,0.000327,-0.008201
20.7,0.9311,0.09835,-0.00168,-0.003372,-0.05377,-1.832,19.94,-2.26,-0.2563,0.4575,-0.3772,-26.47,0,0,0,10,0,111,-0.004135,0.001555,-9.51E-05,-0.002527,0.0003701,-0.008004
20.8,0.9307,0.09851,-0.00169,-0.003623,-0.05372,-1.833,20.02,-2.292,-0.2601,0.4583,-0.3811,-26.65,0,0,0,10,0,111,-0.004126,0.001532,-9.48E-05,-0.002512,0.0004124,-0.00781
20.9,0.9303,0.09866,-0.001699,-0.003873,-0.05368,-1.834,20.11,-2.325,-0.2639,0.4592,-0.385,-26.84,0,0,0,10,0,111,-0.004117,0.001509,-9.46E-05,-0.002498,0.0004538,-0.007619
21,0.9299,0.09881,-0.001709,-0.004121,-0.05363,-1.834,20.2,-2.359,-0.2677,0.46,-0.3889,-27.02,0,0,0,10,0,111,-0.004108,0.001486,-9.44E-05,-0.002483,0.0004946,-0.007431
21.1,0.9295,0.09895,-0.001718,-0.004368,-0.05358,-1.835,20.29,-2.392,-0.2715,0.4609,-0.3928,-27.2,0,0,0,10,0,111,-0.004099,0.001463,-9.42E-05,-0.002468,0.0005345,-0.007245
21.2,0.9291,0.0991,-0.001728,-0.004613,-0.05352,-1.836,20.37,-2.426,-0.2754,0.4617,-0.3967,-27.39,0,0,0,10,0,111,-0.004089,0.001441,-9.40E-05,-0.002452,0.0005737,-0.007063
21.3,0.9287,0.09924,-0.001737,-0.004857,-0.05346,-1.837,20.46,-2.46,-0.2793,0.4625,-0.4005,-27.57,0,0,0,10,0,111,-0.00408,0.001419,-9.37E-05,-0.002437,0.0006121,-0.006883
21.4,0.9282,0.09938,-0.001746,-0.005099,-0.05339,-1.837,20.55,-2.494,-0.2833,0.4633,-0.4044,-27.76,0,0,0,10,0,111,-0.004071,0.001397,-9.35E-05,-0.002422,0.0006497,-0.006706
21.5,0.9278,0.09952,-0.001756,-0.00534,-0.05332,-1.838,20.63,-2.528,-0.2873,0.4641,-0.4083,-27.94,0,0,0,10,0,111,-0.004062,0.001375,-9.33E-05,-0.002407,0.0006866,-0.006531
21.6,0.9274,0.09965,-0.001765,-0.005579,-0.05325,-1.838,20.72,-2.563,-0.2913,0.4648,-0.4121,-28.12,0,0,0,10,0,111,-0.004052,0.001354,-9.31E-05,-0.002391,0.0007228,-0.00636
21.7,0.927,0.09979,-0.001774,-0.005817,-0.05318,-1.839,20.81,-2.598,-0.2953,0.4656,-0.4159,-28.31,0,0,0,10,0,111,-0.004043,0.001333,-9.28E-05,-0.002376,0.0007582,-0.00619
21.8,0.9266,0.09992,-0.001783,-0.006053,-0.0531,-1.84,20.89,-2.633,-0.2994,0.4664,-0.4198,-28.49,0,0,0,10,0,111,-0.004033,0.001312,-9.26E-05,-0.002361,0.0007929,-0.006023
21.9,0.9262,0.1,-0.001793,-0.006287,-0.05301,-1.84,20.98,-2.668,-0.3035,0.4671,-0.4236,-28.68,0,0,0,10,0,111,-0.004024,0.001291,-9.24E-05,-0.002345,0.0008269,-0.005859
22,0.9258,0.1002,-0.001802,-0.00652,-0.05293,-1.841,21.07,-2.704,-0.3076,0.4678,-0.4274,-28.86,0,0,0,10,0,111,-0.004014,0.001271,-9.21E-05,-0.00233,0.0008601,-0.005697
22.1,0.9254,0.1003,-0.001811,-0.006752,-0.05284,-1.841,21.15,-2.74,-0.3117,0.4686,-0.4312,-29.04,0,0,0,10,0,111,-0.004005,0.001251,-9.19E-05,-0.002314,0.0008926,-0.005538
22.2,0.925,0.1004,-0.00182,-0.006982,-0.05275,-1.842,21.24,-2.776,-0.3159,0.4693,-0.4349,-29.23,0,0,0,10,0,111,-0.003995,0.001231,-9.17E-05,-0.002299,0.0009244,-0.00538
22.3,0.9246,0.1005,-0.001829,-0.00721,-0.05265,-1.842,21.32,-2.813,-0.3201,0.47,-0.4387,-29.41,0,0,0,10,0,111,-0.003985,0.001211,-9.14E-05,-0.002283,0.0009555,-0.005226
22.4,0.9242,0.1007,-0.001839,-0.007437,-0.05255,-1.843,21.41,-2.849,-0.3243,0.4707,-0.4425,-29.6,0,0,0,10,0,111,-0.003975,0.001192,-9.12E-05,-0.002267,0.0009859,-0.005073
22.5,0.9238,0.1008,-0.001848,-0.007662,-0.05245,-1.843,21.49,-2.886,-0.3286,0.4713,-0.4462,-29.78,0,0,0,10,0,111,-0.003966,0.001173,-9.10E-05,-0.002252,0.001016,-0.004923
22.6,0.9234,0.1009,-0.001857,-0.007885,-0.05235,-1.844,21.58,-2.923,-0.3329,0.472,-0.4499,-29.96,0,0,0,10,0,111,-0.003956,0.001154,-9.07E-05,-0.002236,0.001045,-0.004775
22.7,0.923,0.101,-0.001866,-0.008107,-0.05224,-1.844,21.66,-2.961,-0.3372,0.4727,-0.4536,-30.15,0,0,0,10,0,111,-0.003946,0.001135,-9.05E-05,-0.002221,0.001073,-0.004629
22.8,0.9226,0.1011,-0.001875,-0.008328,-0.05213,-1.845,21.75,-2.998,-0.3415,0.4733,-0.4573,-30.33,0,0,0,10,0,111,-0.003936,0.001117,-9.02E-05,-0.002205,0.001101,-0.004485
22.9,0.9223,0.1012,-0.001884,-0.008547,-0.05202,-1.845,21.83,-3.036,-0.3459,0.474,-0.461,-30.52,0,0,0,10,0,111,-0.003926,0.001099,-9.00E-05,-0.002189,0.001128,-0.004344
23,0.9219,0.1013,-0.001893,-0.008764,-0.0519,-1.846,21.92,-3.074,-0.3503,0.4746,-0.4647,-30.7,0,0,0,10,0,111,-0.003916,0.001081,-8.98E-05,-0.002174,0.001154,-0.004204
23.1,0.9215,0.1014,-0.001902,-0.00898,-0.05178,-1.846,22,-3.113,-0.3547,0.4752,-0.4684,-30.89,0,0,0,10,0,111,-0.003906,0.001063,-8.95E-05,-0.002158,0.00118,-0.004067
23.2,0.9211,0.1015,-0.001911,-0.009194,-0.05166,-1.847,22.09,-3.151,-0.3592,0.4758,-0.472,-31.07,0,0,0,10,0,111,-0.003896,0.001045,-8.93E-05,-0.002142,0.001205,-0.003932
23.3,0.9207,0.1017,-0.00192,-0.009407,-0.05154,-1.847,22.17,-3.19,-0.3637,0.4764,-0.4756,-31.26,0,0,0,10,0,111,-0.003886,0.001028,-8.90E-05,-0.002127,0.001229,-0.003798
