t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
14.8,0.9922,0.1241,-0.002269,0.02981,-0.09863,-2.635,14.99,-1.071,-0.1621,0.6453,-0.2937,-22.31,0,0,0,15,0,111,0,0,0,0,0,0
14.9,0.9916,0.1246,-0.002294,0.02908,-0.09951,-2.639,15.08,-1.097,-0.1664,0.6496,-0.3006,-22.58,0,0,0,15,0,111,0,0,0,0,0,0
15,0.9909,0.1252,-0.002319,0.02836,-0.1004,-2.644,15.18,-1.124,-0.1707,0.6539,-0.3076,-22.84,0,0,0,15,0,111,0,0,0,0,0,0
15.1,0.9903,0.1257,-0.002344,0.02762,-0.1012,-2.648,15.28,-1.151,-0.175,0.6582,-0.3146,-23.11,0,0,0,15,0,111,0,0,0,0,0,0
15.2,0.9897,0.1263,-0.002368,0.02688,-0.102,-2.652,15.37,-1.179,-0.1795,0.6623,-0.3217,-23.37,0,0,0,15,0,111,0,0,0,0,0,0
15.3,0.989,0.1268,-0.002393,0.02613,-0.1028,-2.656,15.47,-1.207,-0.1839,0.6665,-0.3289,-23.64,0,0,0,15,0,111,0,0,0,0,0,0
15.4,0.9884,0.1273,-0.002417,0.02537,-0.1036,-2.66,15.56,-1.235,-0.1885,0.6706,-0.3361,-23.9,0,0,0,15,0,111,0,0,0,0,0,0
15.5,0.9877,0.1279,-0.002441,0.0246,-0.1044,-2.663,15.66,-1.263,-0.1931,0.6747,-0.3434,-24.17,0,0,0,15,0,111,0,0,0,0,0,0
15.6,0.9871,0.1284,-0.002465,0.02384,-0.1052,-2.667,15.75,-1.292,-0.1978,0.6787,-0.3507,-24.44,0,0,0,15,0,111,0,0,0,0,0,0
15.7,0.9865,0.1289,-0.002489,0.02306,-0.1059,-2.671,15.85,-1.322,-0.2025,0.6827,-0.3581,-24.7,0,0,0,15,0,111,0,0,0,0,0,0
15.8,0.9858,0.1294,-0.002513,0.02228,-0.1066,-2.674,15.94,-1.351,-0.2073,0.6867,-0.3656,-24.97,0,0,0,15,0,111,0,0,0,0,0,0
15.9,0.9852,0.1299,-0.002537,0.02149,-0.1073,-2.678,16.04,-1.382,-0.2122,0.6906,-0.373,-25.24,0,0,0,15,0,111,0,0,0,0,0,0
16,0.9845,0.1303,-0.00256,0.0207,-0.108,-2.681,16.13,-1.412,-0.2171,0.6945,-0.3806,-25.51,0,0,0,15,0,111,0,0,0,0,0,0
16.1,0.9839,0.1308,-0.002584,0.01991,-0.1087,-2.684,16.23,-1.443,-0.2221,0.6983,-0.3881,-25.77,0,0,0,15,0,111,0,0,0,0,0,0
16.2,0.9832,0.1313,-0.002607,0.01911,-0.1093,-2.687,16.32,-1.474,-0.2272,0.7021,-0.3957,-26.04,0,0,0,15,0,111,0,0,0,0,0,0
16.3,0.9826,0.1317,-0.002631,0.01831,-0.1099,-2.69,16.42,-1.506,-0.2323,0.7058,-0.4034,-26.31,0,0,0,15,0,111,0,0,0,0,0,0
16.4,0.9819,0.1322,-0.002654,0.01751,-0.1105,-2.693,16.51,-1.537,-0.2375,0.7095,-0.4111,-26.58,0,0,0,15,0,111,0,0,0,0,0,0
16.5,0.9813,0.1326,-0.002677,0.0167,-0.1111,-2.696,16.6,-1.57,-0.2427,0.7132,-0.4188,-26.85,0,0,0,15,0,111,0,0,0,0,0,0
16.6,0.9806,0.1331,-0.0027,0.01589,-0.1117,-2.699,16.7,-1.602,-0.248,0.7168,-0.4266,-27.12,0,0,0,15,0,111,0,0,0,0,0,0
16.7,0.98,0.1335,-0.002723,0.01508,-0.1122,-2.702,16.79,-1.635,-0.2534,0.7204,-0.4344,-27.39,0,0,0,15,0,111,0,0,0,0,0,0
16.8,0.9793,0.1339,-0.002745,0.01426,-0.1128,-2.705,16.88,-1.669,-0.2588,0.7239,-0.4423,-27.66,0,0,0,15,0,111,0,0,0,0,0,0
16.9,0.9787,0.1343,-0.002768,0.01344,-0.1133,-2.707,16.98,-1.703,-0.2643,0.7274,-0.4501,-27.93,0,0,0,15,0,111,0,0,0,0,0,0
17,0.978,0.1348,-0.00279,0.01263,-0.1138,-2.71,17.07,-1.737,-0.2699,0.7309,-0.458,-28.2,0,0,0,15,0,111,0,0,0,0,0,0
17.1,0.9774,0.1352,-0.002813,0.01181,-0.1143,-2.712,17.16,-1.771,-0.2755,0.7343,-0.466,-28.47,0,0,0,15,0,111,0,0,0,0,0,0
17.2,0.9767,0.1356,-0.002835,0.01099,-0.1148,-2.715,17.25,-1.806,-0.2812,0.7377,-0.4739,-28.75,0,0,0,15,0,111,0,0,0,0,0,0
17.3,0.9761,0.1359,-0.002857,0.01016,-0.1152,-2.717,17.34,-1.842,-0.2869,0.741,-0.4819,-29.02,0,0,0,15,0,111,0,0,0,0,0,0
17.4,0.9754,0.1363,-0.002879,0.009343,-0.1156,-2.719,17.44,-1.877,-0.2927,0.7443,-0.49,-29.29,0,0,0,15,0,111,0,0,0,0,0,0
17.5,0.9748,0.1367,-0.002901,0.008522,-0.116,-2.721,17.53,-1.913,-0.2986,0.7475,-0.498,-29.56,0,0,0,15,0,111,0,0,0,0,0,0
17.6,0.9741,0.1371,-0.002923,0.0077,-0.1164,-2.724,17.62,-1.95,-0.3045,0.7507,-0.5061,-29.83,0,0,0,15,0,111,0,0,0,0,0,0
17.7,0.9734,0.1375,-0.002945,0.006879,-0.1168,-2.726,17.71,-1.986,-0.3105,0.7539,-0.5141,-30.11,0,0,0,15,0,111,0,0,0,0,0,0
17.8,0.9728,0.1378,-0.002967,0.006058,-0.1172,-2.728,17.8,-2.023,-0.3166,0.757,-0.5223,-30.38,0,0,0,15,0,111,0,0,0,0,0,0
17.9,0.9721,0.1382,-0.002988,0.005238,-0.1175,-2.73,17.89,-2.061,-0.3227,0.7601,-0.5304,-30.65,0,0,0,15,0,111,0,0,0,0,0,0
18,0.9715,0.1385,-0.00301,0.004419,-0.1179,-2.732,17.98,-2.099,-0.3289,0.7631,-0.5385,-30.93,0,0,0,15,0,111,0,0,0,0,0,0
18.1,0.9708,0.1389,-0.003031,0.003601,-0.1182,-2.733,18.07,-2.137,-0.3351,0.7661,-0.5467,-31.2,0,0,0,15,0,111,0,0,0,0,0,0
18.2,0.9702,0.1392,-0.003052,0.002785,-0.1185,-2.735,18.16,-2.176,-0.3414,0.769,-0.5548,-31.47,0,0,0,15,0,111,0,0,0,0,0,0
18.3,0.9695,0.1395,-0.003073,0.00197,-0.1187,-2.737,18.25,-2.215,-0.3478,0.7719,-0.563,-31.75,0,0,0,15,0,111,0,0,0,0,0,0
18.4,0.9689,0.1399,-0.003094,0.001156,-0.119,-2.739,18.34,-2.254,-0.3542,0.7748,-0.5712,-32.02,0,0,0,15,0,111,0,0,0,0,0,0
18.5,0.9682,0.1402,-0.003115,0.0003448,-0.1193,-2.74,18.43,-2.294,-0.3607,0.7776,-0.5794,-32.29,0,0,0,15,0,111,0,0,0,0,0,0
18.6,0.9676,0.1405,-0.003136,-0.0004646,-0.1195,-2.742,18.52,-2.334,-0.3672,0.7804,-0.5876,-32.57,0,0,0,15,0,111,0,0,0,0,0,0
18.7,0.9669,0.1408,-0.003157,-0.001272,-0.1197,-2.743,18.61,-2.374,-0.3739,0.7832,-0.5958,-32.84,0,0,0,15,0,111,0,0,0,0,0,0
18.8,0.9663,0.1411,-0.003177,-0.002076,-0.1199,-2.745,18.7,-2.415,-0.3805,0.7859,-0.604,-33.12,0,0,0,15,0,111,0,0,0,0,0,0
18.9,0.9656,0.1414,-0.003198,-0.002879,-0.1201,-2.746,18.79,-2.456,-0.3872,0.7885,-0.6123,-33.39,0,0,0,15,0,111,0,0,0,0,0,0
19,0.965,0.1417,-0.003218,-0.003678,-0.1203,-2.748,18.88,-2.498,-0.394,0.7912,-0.6205,-33.67,0,0,0,15,0,111,0,0,0,0,0,0
19.1,0.9643,0.142,-0.003239,-0.004475,-0.1204,-2.749,18.96,-2.539,-0.4009,0.7938,-0.6287,-33.94,0,0,0,15,0,111,0,0,0,0,0,0
19.2,0.9637,0.1423,-0.003259,-0.005269,-0.1206,-2.75,19.05,-2.582,-0.4078,0.7963,-0.637,-34.22,0,0,0,15,0,111,0,0,0,0,0,0
19.3,0.963,0.1426,-0.003279,-0.006059,-0.1207,-2.752,19.14,-2.624,-0.4147,0.7988,-0.6452,-34.49,0,0,0,15,0,111,0,0,0,0,0,0
19.4,0.9624,0.1428,-0.003299,-0.006847,-0.1208,-2.753,19.23,-2.667,-0.4218,0.8013,-0.6534,-34.77,0,0,0,15,0,111,0,0,0,0,0,0
19.5,0.9617,0.1431,-0.003319,-0.007631,-0.1209,-2.754,19.31,-2.711,-0.4288,0.8037,-0.6617,-35.04,0,0,0,15,0,111,0,0,0,0,0,0
19.6,0.9611,0.1434,-0.003339,-0.008412,-0.121,-2.755,19.4,-2.754,-0.436,0.8061,-0.6699,-35.32,0,0,0,15,0,111,0,0,0,0,0,0
19.7,0.9604,0.1436,-0.003359,-0.009189,-0.1211,-2.756,19.49,-2.798,-0.4432,0.8085,-0.6781,-35.6,0,0,0,15,0,111,0,0,0,0,0,0
19.8,0.9598,0.1439,-0.003379,-0.009962,-0.1211,-2.757,19.57,-2.843,-0.4504,0.8108,-0.6863,-35.87,0,0,0,15,0,111,0,0,0,0,0,0
19.9,0.9591,0.1441,-0.003398,-0.01073,-0.1212,-2.758,19.66,-2.887,-0.4578,0.8131,-0.6945,-36.15,0,0,0,15,0,111,0,0,0,0,0,0
20,0.9585,0.1444,-0.003418,-0.0115,-0.1212,-2.759,19.75,-2.932,-0.4651,0.8154,-0.7027,-36.42,0,0,0,15,0,111,0,0,0,0,0,0
20.1,0.9579,0.1446,-0.003437,-0.01226,-0.1212,-2.76,19.83,-2.978,-0.4726,0.8176,-0.7109,-36.7,0,0,0,15,0,111,0,0,0,0,0,0
20.2,0.9572,0.1448,-0.003457,-0.01302,-0.1212,-2.761,19.92,-3.024,-0.48,0.8198,-0.7191,-36.98,0,0,0,15,0,111,0,0,0,0,0,0
20.3,0.9566,0.1451,-0.003476,-0.01377,-0.1212,-2.762,20,-3.07,-0.4876,0.8219,-0.7273,-37.25,0,0,0,15,0,111,0,0,0,0,0,0
20.4,0.9559,0.1453,-0.003495,-0.01452,-0.1212,-2.763,20.09,-3.116,-0.4952,0.824,-0.7354,-37.53,0,0,0,15,0,111,0,0,0,0,0,0
20.5,0.9553,0.1455,-0.003514,-0.01527,-0.1212,-2.763,20.17,-3.163,-0.5028,0.8261,-0.7436,-37.8,0,0,0,15,0,111,0,0,0,0,0,0
20.6,0.9547,0.1458,-0.003533,-0.01601,-0.1212,-2.764,20.26,-3.211,-0.5106,0.8282,-0.7517,-38.08,0,0,0,15,0,111,0,0,0,0,0,0
20.7,0.954,0.146,-0.003552,-0.01675,-0.1211,-2.765,20.34,-3.258,-0.5183,0.8302,-0.7598,-38.36,0,0,0,15,0,111,0,0,0,0,0,0
20.8,0.9534,0.1462,-0.003571,-0.01748,-0.121,-2.765,20.42,-3.306,-0.5261,0.8321,-0.7679,-38.63,0,0,0,15,0,111,0,0,0,0,0,0
20.9,0.9528,0.1464,-0.00359,-0.01821,-0.121,-2.766,20.51,-3.354,-0.534,0.8341,-0.776,-38.91,0,0,0,15,0,111,0,0,0,0,0,0
21,0.9521,0.1466,-0.003609,-0.01893,-0.1209,-2.767,20.59,-3.403,-0.542,0.836,-0.784,-39.19,0,0,0,15,0,111,0,0,0,0,0,0
21.1,0.9515,0.1468,-0.003627,-0.01965,-0.1208,-2.767,20.67,-3.452,-0.55,0.8379,-0.7921,-39.47,0,0,0,15,0,111,0,0,0,0,0,0
21.2,0.9509,0.147,-0.003646,-0.02036,-0.1207,-2.768,20.76,-3.501,-0.558,0.8397,-0.8001,-39.74,0,0,0,15,0,111,0,0,0,0,0,0
21.3,0.9502,0.1472,-0.003664,-0.02107,-0.1206,-2.768,20.84,-3.551,-0.5661,0.8415,-0.8081,-40.02,0,0,0,15,0,111,0,0,0,0,0,0
21.4,0.9496,0.1474,-0.003683,-0.02178,-0.1204,-2.769,20.92,-3.601,-0.5743,0.8433,-0.8161,-40.3,0,0,0,15,0,111,0,0,0,0,0,0
21.5,0.949,0.1475,-0.003701,-0.02247,-0.1203,-2.769,21,-3.651,-0.5825,0.8451,-0.824,-40.57,0,0,0,15,0,111,0,0,0,0,0,0
21.6,0.9483,0.1477,-0.003719,-0.02317,-0.1202,-2.77,21.08,-3.702,-0.5907,0.8468,-0.832,-40.85,0,0,0,15,0,111,0,0,0,0,0,0
21.7,0.9477,0.1479,-0.003738,-0.02386,-0.12,-2.77,21.16,-3.753,-0.5991,0.8485,-0.8399,-41.13,0,0,0,15,0,111,0,0,0,0,0,0
21.8,0.9471,0.1481,-0.003756,-0.02454,-0.1198,-2.77,21.25,-3.804,-0.6074,0.8502,-0.8478,-41.4,0,0,0,15,0,111,0,0,0,0,0,0
21.9,0.9465,0.1482,-0.003774,-0.02522,-0.1197,-2.771,21.33,-3.856,-0.6158,0.8518,-0.8556,-41.68,0,0,0,15,0,111,0,0,0,0,0,0
22,0.9459,0.1484,-0.003792,-0.0259,-0.1195,-2.771,21.41,-3.908,-0.6243,0.8534,-0.8635,-41.96,0,0,0,15,0,111,0,0,0,0,0,0
22.1,0.9452,0.1486,-0.00381,-0.02657,-0.1193,-2.771,21.49,-3.96,-0.6328,0.855,-0.8713,-42.24,0,0,0,15,0,111,0,0,0,0,0,0
22.2,0.9446,0.1487,-0.003827,-0.02724,-0.1191,-2.771,21.57,-4.013,-0.6414,0.8565,-0.879,-42.51,0,0,0,15,0,111,0,0,0,0,0,0
22.3,0.944,0.1489,-0.003845,-0.0279,-0.1189,-2.772,21.65,-4.066,-0.6501,0.858,-0.8868,-42.79,0,0,0,15,0,111,0,0,0,0,0,0
22.4,0.9434,0.149,-0.003863,-0.02855,-0.1187,-2.772,21.73,-4.119,-0.6587,0.8595,-0.8945,-43.07,0,0,0,15,0,111,0,0,0,0,0,0
22.5,0.9428,0.1492,-0.00388,-0.0292,-0.1185,-2.772,21.8,-4.173,-0.6675,0.861,-0.9022,-43.35,0,0,0,15,0,111,0,0,0,0,0,0
22.6,0.9422,0.1493,-0.003898,-0.02985,-0.1182,-2.772,21.88,-4.227,-0.6763,0.8624,-0.9099,-43.62,0,0,0,15,0,111,0,0,0,0,0,0
22.7,0.9415,0.1495,-0.003915,-0.03049,-0.118,-2.772,21.96,-4.281,-0.6851,0.8638,-0.9175,-43.9,0,0,0,15,0,111,0,0,0,0,0,0
22.8,0.9409,0.1496,-0.003933,-0.03112,-0.1177,-2.772,22.04,-4.336,-0.694,0.8652,-0.9251,-44.18,0,0,0,15,0,111,0,0,0,0,0,0
22.9,0.9403,0.1498,-0.00395,-0.03175,-0.1175,-2.772,22.12,-4.391,-0.7029,0.8665,-0.9327,-44.46,0,0,0,15,0,111,0,0,0,0,0,0
23,0.9397,0.1499,-0.003967,-0.03237,-0.1172,-2.772,22.19,-4.446,-0.7119,0.8679,-0.9402,-44.73,0,0,0,15,0,111,0,0,0,0,0,0
23.1,0.9391,0.15,-0.003984,-0.03299,-0.1169,-2.772,22.27,-4.502,-0.7209,0.8692,-0.9477,-45.01,0,0,0,15,0,111,0,0,0,0,0,0
23.2,0.9385,0.1501,-0.004001,-0.03361,-0.1167,-2.772,22.35,-4.558,-0.73,0.8705,-0.9552,-45.29,0,0,0,15,0,111,0,0,0,0,0,0
23.3,0.9379,0.1503,-0.004018,-0.03422,-0.1164,-2.772,22.42,-4.614,-0.7392,0.8717,-0.9626,-45.56,0,0,0,15,0,111,0,0,0,0,0,0
23.4,0.9373,0.1504,-0.004035,-0.03482,-0.1161,-2.772,22.5,-4.671,-0.7483,0.8729,-0.97,-45.84,0,0,0,15,0,111,0,0,0,0,0,0
23.5,0.9367,0.1505,-0.004052,-0.03542,-0.1158,-2.772,22.58,-4.728,-0.7576,0.8741,-0.9774,-46.12,0,0,0,15,0,111,0,0,0,0,0,0
23.6,0.9361,0.1506,-0.004069,-0.03601,-0.1155,-2.772,22.65,-4.785,-0.7669,0.8753,-0.9847,-46.4,0,0,0,15,0,111,0,0,0,0,0,0
23.7,0.9355,0.1507,-0.004086,-0.0366,-0.1152,-2.772,22.73,-4.843,-0.7762,0.8765,-0.992,-46.67,0,0,0,15,0,111,0,0,0,0,0,0
23.8,0.9349,0.1508,-0.004103,-0.03718,-0.1149,-2.772,22.8,-4.9,-0.7856,0.8776,-0.9993,-46.95,0,0,0,15,0,111,0,0,0,0,0,0
23.9,0.9343,0.151,-0.004119,-0.03776,-0.1146,-2.771,22.88,-4.959,-0.795,0.8787,-1.007,-47.23,0,0,0,15,0,111,0,0,0,0,0,0
24,0.9337,0.1511,-0.004136,-0.03833,-0.1142,-2.771,22.95,-5.017,-0.8044,0.8798,-1.014,-47.51,0,0,0,15,0,111,0,0,0,0,0,0
24.1,0.9331,0.1512,-0.004152,-0.0389,-0.1139,-2.771,23.03,-5.076,-0.814,0.8808,-1.021,-47.78,0,0,0,15,0,111,0,0,0,0,0,0
24.2,0.9325,0.1513,-0.004169,-0.03946,-0.1136,-2.771,23.1,-5.135,-0.8235,0.8819,-1.028,-48.06,0,0,0,15,0,111,0,0,0,0,0,0
24.3,0.932,0.1514,-0.004185,-0.04002,-0.1132,-2.771,23.17,-5.194,-0.8331,0.8829,-1.035,-48.34,0,0,0,15,0,111,0,0,0,0,0,0
24.4,0.9314,0.1515,-0.004201,-0.04057,-0.1129,-2.77,23.25,-5.254,-0.8428,0.8839,-1.042,-48.62,0,0,0,15,0,111,0,0,0,0,0,0
24.5,0.9308,0.1515,-0.004217,-0.04112,-0.1125,-2.77,23.32,-5.314,-0.8525,0.8849,-1.049,-48.89,0,0,0,15,0,111,0,0,0,0,0,0
24.6,0.9302,0.1516,-0.004233,-0.04166,-0.1122,-2.77,23.39,-5.374,-0.8622,0.8858,-1.056,-49.17,0,0,0,15,0,111,0,0,0,0,0,0
24.7,0.9296,0.1517,-0.00425,-0.0422,-0.1118,-2.77,23.46,-5.435,-0.872,0.8868,-1.063,-49.45,0,0,0,15,0,111,0,0,0,0,0,0
24.8,0.929,0.1518,-0.004266,-0.04273,-0.1115,-2.769,23.54,-5.496,-0.8818,0.8877,-1.07,-49.72,0,0,0,15,0,111,0,0,0,0,0,0
24.9,0.9285,0.1519,-0.004281,-0.04326,-0.1111,-2.769,23.61,-5.557,-0.8917,0.8886,-1.077,-50,0,0,0,15,0,111,0,0,0,0,0,0
25,0.9279,0.152,-0.004297,-0.04378,-0.1107,-2.768,23.68,-5.618,-0.9016,0.8894,-1.083,-50.28,0,0,0,15,0,111,0,0,0,0,0,0
25.1,0.9273,0.1521,-0.004313,-0.0443,-0.1104,-2.768,23.75,-5.68,-0.9116,0.8903,-1.09,-50.56,0,0,0,15,0,111,0,0,0,0,0,0
25.2,0.9267,0.1521,-0.004329,-0.04481,-0.11,-2.768,23.82,-5.742,-0.9216,0.8911,-1.097,-50.83,0,0,0,15,0,111,0,0,0,0,0,0
25.3,0.9262,0.1522,-0.004344,-0.04531,-0.1096,-2.767,23.89,-5.805,-0.9316,0.8919,-1.104,-51.11,0,0,0,15,0,111,0,0,0,0,0,0
25.4,0.9256,0.1523,-0.00436,-0.04582,-0.1092,-2.767,23.96,-5.867,-0.9417,0.8927,-1.11,-51.39,0,0,0,15,0,111,0,0,0,0,0,0
25.5,0.925,0.1523,-0.004376,-0.04631,-0.1088,-2.766,24.03,-5.93,-0.9519,0.8935,-1.117,-51.66,0,0,0,15,0,111,0,0,0,0,0,0
25.6,0.9245,0.1524,-0.004391,-0.0468,-0.1084,-2.766,24.1,-5.993,-0.962,0.8942,-1.123,-51.94,0,0,0,15,0,111,0,0,0,0,0,0
25.7,0.9239,0.1525,-0.004406,-0.04729,-0.108,-2.766,24.17,-6.057,-0.9722,0.895,-1.13,-52.22,0,0,0,15,0,111,0,0,0,0,0,0
25.8,0.9233,0.1525,-0.004422,-0.04777,-0.1077,-2.765,24.24,-6.121,-0.9825,0.8957,-1.136,-52.49,0,0,0,15,0,111,0,0,0,0,0,0
25.9,0.9228,0.1526,-0.004437,-0.04825,-0.1073,-2.765,24.3,-6.185,-0.9928,0.8964,-1.143,-52.77,0,0,0,15,0,111,0,0,0,0,0,0
26,0.9222,0.1527,-0.004452,-0.04872,-0.1068,-2.764,24.37,-6.249,-1.003,0.8971,-1.149,-53.05,0,0,0,15,0,111,0,0,0,0,0,0
26.1,0.9217,0.1527,-0.004467,-0.04919,-0.1064,-2.764,24.44,-6.314,-1.014,0.8977,-1.155,-53.32,0,0,0,15,0,111,0,0,0,0,0,0
26.2,0.9211,0.1528,-0.004482,-0.04965,-0.106,-2.763,24.51,-6.379,-1.024,0.8984,-1.162,-53.6,0,0,0,15,0,111,0,0,0,0,0,0
26.3,0.9206,0.1528,-0.004497,-0.05011,-0.1056,-2.763,24.57,-6.444,-1.034,0.899,-1.168,-53.88,0,0,0,15,0,111,0,0,0,0,0,0
26.4,0.92,0.1529,-0.004512,-0.05056,-0.1052,-2.762,24.64,-6.509,-1.045,0.8996,-1.174,-54.15,0,0,0,15,0,111,0,0,0,0,0,0
26.5,0.9195,0.1529,-0.004527,-0.05101,-0.1048,-2.761,24.7,-6.575,-1.055,0.9002,-1.18,-54.43,0,0,0,15,0,111,0,0,0,0,0,0
26.6,0.9189,0.153,-0.004542,-0.05145,-0.1044,-2.761,24.77,-6.641,-1.066,0.9008,-1.186,-54.71,0,0,0,15,0,111,0,0,0,0,0,0
26.7,0.9184,0.153,-0.004557,-0.05189,-0.104,-2.76,24.84,-6.707,-1.077,0.9014,-1.193,-54.98,0,0,0,15,0,111,0,0,0,0,0,0
26.8,0.9178,0.1531,-0.004571,-0.05233,-0.1035,-2.76,24.9,-6.774,-1.087,0.9019,-1.199,-55.26,0,0,0,15,0,111,0,0,0,0,0,0
26.9,0.9173,0.1531,-0.004586,-0.05276,-0.1031,-2.759,24.97,-6.841,-1.098,0.9025,-1.205,-55.53,0,0,0,15,0,111,0,0,0,0,0,0
27,0.9167,0.1532,-0.0046,-0.05318,-0.1027,-2.758,25.03,-6.908,-1.109,0.903,-1.211,-55.81,0,0,0,15,0,111,0,0,0,0,0,0
27.1,0.9162,0.1532,-0.004615,-0.0536,-0.1023,-2.758,25.09,-6.975,-1.119,0.9035,-1.216,-56.09,0,0,0,15,0,111,0,0,0,0,0,0
27.2,0.9156,0.1532,-0.004629,-0.05402,-0.1018,-2.757,25.16,-7.043,-1.13,0.904,-1.222,-56.36,0,0,0,15,0,111,0,0,0,0,0,0
27.3,0.9151,0.1533,-0.004644,-0.05443,-0.1014,-2.756,25.22,-7.111,-1.141,0.9045,-1.228,-56.64,0,0,0,15,0,111,0,0,0,0,0,0
27.4,0.9146,0.1533,-0.004658,-0.05483,-0.101,-2.756,25.28,-7.179,-1.152,0.9049,-1.234,-56.91,0,0,0,15,0,111,0,0,0,0,0,0
27.5,0.914,0.1534,-0.004672,-0.05524,-0.1006,-2.755,25.35,-7.247,-1.163,0.9054,-1.24,-57.19,0,0,0,15,0,111,0,0,0,0,0,0
27.6,0.9135,0.1534,-0.004686,-0.05563,-0.1001,-2.754,25.41,-7.316,-1.174,0.9058,-1.245,-57.46,0,0,0,15,0,111,0,0,0,0,0,0
27.7,0.913,0.1534,-0.0047,-0.05603,-0.0997,-2.754,25.47,-7.385,-1.185,0.9062,-1.251,-57.74,0,0,0,15,0,111,0,0,0,0,0,0
27.8,0.9125,0.1534,-0.004714,-0.05642,-0.09926,-2.753,25.53,-7.454,-1.196,0.9066,-1.256,-58.02,0,0,0,15,0,111,0,0,0,0,0,0
27.9,0.9119,0.1535,-0.004728,-0.0568,-0.09883,-2.752,25.59,-7.523,-1.207,0.907,-1.262,-58.29,0,0,0,15,0,111,0,0,0,0,0,0
28,0.9114,0.1535,-0.004742,-0.05718,-0.09839,-2.752,25.65,-7.593,-1.218,0.9074,-1.268,-58.57,0,0,0,15,0,111,0,0,0,0,0,0
28.1,0.9109,0.1535,-0.004756,-0.05756,-0.09796,-2.751,25.71,-7.663,-1.229,0.9078,-1.273,-58.84,0,0,0,15,0,111,0,0,0,0,0,0
28.2,0.9104,0.1535,-0.004769,-0.05793,-0.09752,-2.75,25.77,-7.733,-1.24,0.9081,-1.278,-59.12,0,0,0,15,0,111,0,0,0,0,0,0
28.3,0.9098,0.1536,-0.004783,-0.05829,-0.09709,-2.749,25.83,-7.803,-1.251,0.9085,-1.284,-59.39,0,0,0,15,0,111,0,0,0,0,0,0
28.4,0.9093,0.1536,-0.004797,-0.05866,-0.09665,-2.749,25.89,-7.874,-1.262,0.9088,-1.289,-59.67,0,0,0,15,0,111,0,0,0,0,0,0
28.5,0.9088,0.1536,-0.00481,-0.05902,-0.09621,-2.748,25.95,-7.944,-1.274,0.9091,-1.294,-59.94,0,0,0,15,0,111,0,0,0,0,0,0
28.6,0.9083,0.1536,-0.004823,-0.05937,-0.09578,-2.747,26.01,-8.015,-1.285,0.9094,-1.3,-60.22,0,0,0,15,0,111,0,0,0,0,0,0
28.7,0.9078,0.1536,-0.004837,-0.05972,-0.09534,-2.746,26.07,-8.087,-1.296,0.9097,-1.305,-60.49,0,0,0,15,0,111,0,0,0,0,0,0
28.8,0.9073,0.1537,-0.00485,-0.06007,-0.0949,-2.746,26.13,-8.158,-1.307,0.91,-1.31,-60.77,0,0,0,15,0,111,0,0,0,0,0,0
28.9,0.9068,0.1537,-0.004863,-0.06041,-0.09447,-2.745,26.19,-8.23,-1.319,0.9103,-1.315,-61.04,0,0,0,15,0,111,0,0,0,0,0,0
29,0.9063,0.1537,-0.004876,-0.06075,-0.09403,-2.744,26.24,-8.302,-1.33,0.9105,-1.32,-61.32,0,0,0,15,0,111,0,0,0,0,0,0
29.1,0.9058,0.1537,-0.00489,-0.06108,-0.09359,-2.743,26.3,-8.374,-1.342,0.9108,-1.325,-61.59,0,0,0,15,0,111,0,0,0,0,0,0
29.2,0.9053,0.1537,-0.004903,-0.06141,-0.09315,-2.742,26.36,-8.447,-1.353,0.911,-1.33,-61.87,0,0,0,15,0,111,0,0,0,0,0,0
29.3,0.9048,0.1537,-0.004916,-0.06174,-0.09272,-2.742,26.41,-8.519,-1.365,0.9112,-1.335,-62.14,0,0,0,15,0,111,0,0,0,0,0,0
29.4,0.9043,0.1537,-0.004928,-0.06206,-0.09228,-2.741,26.47,-8.592,-1.376,0.9114,-1.34,-62.41,0,0,0,15,0,111,0,0,0,0,0,0
29.5,0.9038,0.1537,-0.004941,-0.06238,-0.09184,-2.74,26.52,-8.665,-1.388,0.9116,-1.345,-62.69,0,0,0,15,0,111,0,0,0,0,0,0
29.6,0.9033,0.1537,-0.004954,-0.06269,-0.09141,-2.739,26.58,-8.739,-1.399,0.9118,-1.35,-62.96,0,0,0,15,0,111,0,0,0,0,0,0
29.7,0.9028,0.1537,-0.004967,-0.063,-0.09097,-2.738,26.63,-8.812,-1.411,0.912,-1.354,-63.24,0,0,0,15,0,111,0,0,0,0,0,0
29.8,0.9023,0.1537,-0.004979,-0.06331,-0.09054,-2.737,26.69,-8.886,-1.422,0.9122,-1.359,-63.51,0,0,0,15,0,111,0,0,0,0,0,0
29.9,0.9018,0.1538,-0.004992,-0.06361,-0.09011,-2.737,26.74,-8.96,-1.434,0.9123,-1.364,-63.78,0,0,0,15,0,111,0,0,0,0,0,0
30,0.9013,0.1538,-0.005004,-0.06391,-0.08967,-2.736,26.79,-9.034,-1.446,0.9125,-1.368,-64.06,0,0,0,15,0,111,0,0,0,0,0,0
